image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00005.jpg,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.7741935483870966,0.03225806451612905,0.03225806451612905,0.03225806451612905
img_00007.jpg,0.47216546014987737,0.1411790687792399,0.03510408958753374,0.18807383873028316,0.03510408958753374,0.03510408958753374,0.03510408958753374,0.05816527399046452
img_00009.jpg,0.7741935483870966,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905
img_00018.jpg,0.4889834441187695,0.04262910276390529,0.0346797397698955,0.2330485692818321,0.0346797397698955,0.09661992475591105,0.0346797397698955,0.0346797397698955
img_00027.jpg,0.3348838390057096,0.034152881491997064,0.034152881491997064,0.034152881491997064,0.034152881491997064,0.35800386662323325,0.034152881491997064,0.13634788691107172
img_00030.jpg,0.1538267624516295,0.03240081440204874,0.03240081440204874,0.03240081440204874,0.6517683511360781,0.03240081440204874,0.03240081440204874,0.03240081440204874
img_00040.jpg,0.11942838958788894,0.033341423978074575,0.033341423978074575,0.033341423978074575,0.033341423978074575,0.033341423978074575,0.6479647250744616,0.06589976544727646
img_00046.jpg,0.7143231560612011,0.03225890058343618,0.03225890058343618,0.03225890058343618,0.09212344043818178,0.03225890058343618,0.03225890058343618,0.03225890058343618
img_00053.jpg,0.7741935483870966,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905
img_00071.jpg,0.04596437444708189,0.032272536797423326,0.032272536797423326,0.7604004047683782,0.032272536797423326,0.032272536797423326,0.032272536797423326,0.032272536797423326
img_00075.jpg,0.5433810071511381,0.032270976834702904,0.032270976834702904,0.032270976834702904,0.032270976834702904,0.2629931318406445,0.032270976834702904,0.032270976834702904
img_00102.jpg,0.0567840616396231,0.03305713748942097,0.03305713748942097,0.03305713748942097,0.03305713748942097,0.03305713748942097,0.03305713748942097,0.7448731134238511
img_00103.jpg,0.7741935483870966,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905
img_00109.jpg,0.6745141803964815,0.03225830994503095,0.03225830994503095,0.03225830994503095,0.1319359599333327,0.03225830994503095,0.03225830994503095,0.03225830994503095
img_00119.jpg,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.7741935483870966,0.03225806451612905,0.03225806451612905,0.03225806451612905
img_00120.jpg,0.3528451384331948,0.03372548582970117,0.03372548582970117,0.03372548582970117,0.03372548582970117,0.04754748284799635,0.03372548582970117,0.43097994957030294
img_00125.jpg,0.7741935483870966,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905
img_00128.jpg,0.03341013922610202,0.3631163157579453,0.04581277677824858,0.03341013922610202,0.03341013922610202,0.03341013922610202,0.03341013922610202,0.42402021133329615
img_00129.jpg,0.05440517470838944,0.03261570439474612,0.03261570439474612,0.03261570439474612,0.03261570439474612,0.03261570439474612,0.7499005989231338,0.03261570439474612
img_00133.jpg,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.7741935483870966,0.03225806451612905,0.03225806451612905,0.03225806451612905
img_00138.jpg,0.6339217456159454,0.1661177326138483,0.03332675362836772,0.03332675362836772,0.03332675362836772,0.03332675362836772,0.03332675362836772,0.03332675362836772
img_00141.jpg,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.7741935483870966
img_00152.jpg,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.7741935483870966
img_00161.jpg,0.03327656674974236,0.03327656674974236,0.07358764921535392,0.03327656674974236,0.03327656674974236,0.03327656674974236,0.03327656674974236,0.7267529502861919
img_00164.jpg,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.7741935483870966,0.03225806451612905,0.03225806451612905,0.03225806451612905
img_00170.jpg,0.23782276851466347,0.0324411502663257,0.0324411502663257,0.5675303298873823,0.0324411502663257,0.0324411502663257,0.0324411502663257,0.0324411502663257
img_00171.jpg,0.0325339309587587,0.0325339309587587,0.0325339309587587,0.13870105790685458,0.0325339309587587,0.6660953563405932,0.0325339309587587,0.0325339309587587
img_00172.jpg,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.7741935483870966,0.03225806451612905,0.03225806451612905,0.03225806451612905
img_00175.jpg,0.034574553023955706,0.03336144208827333,0.03336144208827333,0.03336144208827333,0.03336144208827333,0.7652567944464044,0.03336144208827333,0.03336144208827333
img_00180.jpg,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.7741935483870966
img_00196.jpg,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.7741935483870966,0.03225806451612905,0.03225806451612905,0.03225806451612905
img_00212.jpg,0.14466082651810055,0.03225847075549225,0.03225847075549225,0.03225847075549225,0.03225847075549225,0.03225847075549225,0.03225847075549225,0.6617883489489459
img_00223.jpg,0.7545726244513519,0.03262659238585806,0.04966782123349984,0.03262659238585806,0.03262659238585806,0.03262659238585806,0.03262659238585806,0.03262659238585806
img_00230.jpg,0.7489736200970234,0.057473934987022426,0.03225874081932571,0.03225874081932571,0.03225874081932571,0.03225874081932571,0.03225874081932571,0.03225874081932571
img_00232.jpg,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.7741935483870966,0.03225806451612905
img_00244.jpg,0.30858687381498034,0.49153837723428917,0.03331245815845509,0.03331245815845509,0.03331245815845509,0.03331245815845509,0.03331245815845509,0.03331245815845509
img_00272.jpg,0.7176551258737472,0.032614105891928466,0.08666023877468193,0.032614105891928466,0.032614105891928466,0.032614105891928466,0.032614105891928466,0.032614105891928466
img_00280.jpg,0.3119006914437187,0.03335607764590661,0.03335607764590661,0.03335607764590661,0.29509004417793827,0.03335607764590661,0.03335607764590661,0.22622887614880996
img_00282.jpg,0.03252785872668392,0.03252785872668392,0.03252785872668392,0.05269806711013939,0.03252785872668392,0.7521347805297571,0.03252785872668392,0.03252785872668392
img_00285.jpg,0.742038894130642,0.033216090395278335,0.033216090395278335,0.033216090395278335,0.033216090395278335,0.033216090395278335,0.033216090395278335,0.058664563497688185
img_00289.jpg,0.7741935483870966,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905,0.03225806451612905
img_00292.jpg,0.3426966148021027,0.03554548482047813,0.03554548482047813,0.03554548482047813,0.03554548482047813,0.0878417755260374,0.07815952045803043,0.349120149931917
