image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00005.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00007.jpg,0.40884661795416116,0.05306732709674244,0.018189930642955786,0.018189930642955786,0.018189930642955786,0.018189930642955786,0.018189930642955786,0.4471364017343174
img_00009.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00018.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00027.jpg,0.20446319270990385,0.01827035251953173,0.01827035251953173,0.01827035251953173,0.01827035251953173,0.5104117992571051,0.01827035251953173,0.1937732454353324
img_00030.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00040.jpg,0.5716233723485585,0.018199828139302415,0.018199828139302415,0.018199828139302415,0.018199828139302415,0.018199828139302415,0.31780883535093457,0.019568651603994878
img_00046.jpg,0.7026456741389245,0.017859812032997403,0.017859812032997403,0.017859812032997403,0.19019545366309107,0.017859812032997403,0.017859812032997403,0.017859812032997403
img_00053.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00071.jpg,0.1321849523232058,0.01785792767770279,0.01785792767770279,0.7606674816105775,0.01785792767770279,0.01785792767770279,0.01785792767770279,0.01785792767770279
img_00075.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00102.jpg,0.11045643619897268,0.0182123723847859,0.0182123723847859,0.0182123723847859,0.0182123723847859,0.0182123723847859,0.01880500918300579,0.779676692694092
img_00103.jpg,0.7872501299900773,0.01820362681221334,0.01820362681221334,0.01820362681221334,0.0212387834758653,0.01820362681221334,0.01820362681221334,0.10049295247299067
img_00109.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00119.jpg,0.017896426248989683,0.017896426248989683,0.017896426248989683,0.017896426248989683,0.7198014361870879,0.017896426248989683,0.017896426248989683,0.1728200063189741
img_00120.jpg,0.5443499269505201,0.017882022686513663,0.017882022686513663,0.017882022686513663,0.017882022686513663,0.017882022686513663,0.017882022686513663,0.34835793693039807
img_00125.jpg,0.799579697618529,0.018182431468857667,0.018182431468857667,0.018182431468857667,0.018182431468857667,0.03124918041470518,0.018182431468857667,0.07825896462247743
img_00128.jpg,0.01821218145158833,0.01821218145158833,0.735820173722201,0.01821218145158833,0.05377050106388606,0.01821218145158833,0.01821218145158833,0.11934841795597145
img_00129.jpg,0.6976303450406284,0.017861127170540166,0.017861127170540166,0.017861127170540166,0.017861127170540166,0.017861127170540166,0.19520289193613055,0.017861127170540166
img_00133.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00138.jpg,0.8686159257113572,0.017917582940929655,0.017917582940929655,0.017917582940929655,0.017917582940929655,0.017917582940929655,0.017917582940929655,0.023878576643065013
img_00141.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999
img_00152.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999
img_00161.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999
img_00164.jpg,0.017875537564950188,0.017875537564950188,0.017875537564950188,0.017875537564950188,0.8748712370453487,0.017875537564950188,0.017875537564950188,0.017875537564950188
img_00170.jpg,0.023895345444349333,0.017859101975657078,0.017859101975657078,0.8689500427017082,0.017859101975657078,0.017859101975657078,0.017859101975657078,0.017859101975657078
img_00171.jpg,0.299663317189331,0.018221365184806954,0.018221365184806954,0.05811412781006608,0.018221365184806954,0.5511157290765683,0.018221365184806954,0.018221365184806954
img_00172.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00175.jpg,0.8417782199580176,0.017972902160976918,0.017972902160976918,0.017972902160976918,0.017972902160976918,0.05038436707612089,0.017972902160976918,0.017972902160976918
img_00180.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999
img_00196.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00212.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999
img_00223.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00230.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00232.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287
img_00244.jpg,0.47447356295206444,0.41737720556774266,0.018024871913365492,0.018024871913365492,0.018024871913365492,0.018024871913365492,0.018024871913365492,0.018024871913365492
img_00272.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00280.jpg,0.5942279675594223,0.017864626163962075,0.017864626163962075,0.017864626163962075,0.2985842754568051,0.017864626163962075,0.017864626163962075,0.017864626163962075
img_00282.jpg,0.5872128463251399,0.01875667738153405,0.01875667738153405,0.040237086008300886,0.01875667738153405,0.2677050167462058,0.01875667738153405,0.02981834139421706
img_00285.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00289.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00292.jpg,0.7774543929175252,0.018052861644828347,0.018052861644828347,0.018052861644828347,0.018052861644828347,0.11422843721350467,0.018052861644828347,0.018052861644828347
img_00302.jpg,0.5301424621023662,0.018008055248036642,0.018008055248036642,0.018008055248036642,0.018008055248036642,0.018008055248036642,0.3618092064094139,0.018008055248036642
img_00311.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00320.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00331.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00358.jpg,0.7496632052785378,0.01785966407607713,0.01785966407607713,0.01785966407607713,0.01785966407607713,0.01785966407607713,0.01785966407607713,0.14317881026499946
img_00374.jpg,0.7131982065414462,0.01785869161648427,0.01785869161648427,0.01785869161648427,0.01785869161648427,0.01785869161648427,0.01785869161648427,0.1796496437596482
img_00375.jpg,0.7000772682665771,0.018789671059033543,0.16327094431133804,0.018789671059033543,0.018789671059033543,0.018789671059033543,0.018789671059033543,0.0427034321269171
img_00376.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00380.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00383.jpg,0.8620909380306078,0.01796860560202389,0.01796860560202389,0.01796860560202389,0.03009742835724905,0.01796860560202389,0.01796860560202389,0.01796860560202389
img_00398.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00407.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00417.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999
img_00432.jpg,0.4223031474625871,0.018449532098265945,0.018449532098265945,0.018449532098265945,0.17524158784652785,0.018449532098265945,0.018449532098265945,0.31020760419955523
img_00442.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999
img_00446.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00469.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00473.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00483.jpg,0.8657625789601143,0.017857150336987104,0.017857150336987104,0.017857150336987104,0.02709451901796307,0.017857150336987104,0.017857150336987104,0.017857150336987104
img_00484.jpg,0.12941728163826388,0.614460279701905,0.16371360222934106,0.018481767286097992,0.018481767286097992,0.018481767286097992,0.018481767286097992,0.018481767286097992
img_00486.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00487.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00493.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00518.jpg,0.8725428568925917,0.01788162465532033,0.020167395175486345,0.01788162465532033,0.01788162465532033,0.01788162465532033,0.01788162465532033,0.01788162465532033
img_00533.jpg,0.018337597867118388,0.018337597867118388,0.018337597867118388,0.018337597867118388,0.018337597867118388,0.018337597867118388,0.2725433944674908,0.6174310183297987
img_00538.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00543.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00550.jpg,0.8312754272196148,0.017948750066708447,0.017948750066708447,0.017948750066708447,0.017948750066708447,0.017948750066708447,0.017948750066708447,0.061032072380134604
img_00551.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00564.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00575.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00582.jpg,0.7797291564679736,0.01789913940520527,0.01789913940520527,0.01789913940520527,0.1128760071007948,0.01789913940520527,0.01789913940520527,0.01789913940520527
img_00584.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00587.jpg,0.018336095158484722,0.025476566115303693,0.018336095158484722,0.018336095158484722,0.018336095158484722,0.03709877253666501,0.018336095158484722,0.8457441855556077
img_00590.jpg,0.11444055137819388,0.060401154048141045,0.018231088312601694,0.018231088312601694,0.018231088312601694,0.018231088312601694,0.018231088312601694,0.7340028530106566
img_00591.jpg,0.042994771717877,0.01824633173966525,0.01824633173966525,0.01824633173966525,0.01824633173966525,0.025826168351343035,0.01824633173966525,0.8399474012324537
img_00598.jpg,0.8055587582391824,0.017859679667930565,0.017859679667930565,0.017859679667930565,0.017859679667930565,0.017859679667930565,0.017859679667930565,0.0872831637532342
img_00599.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00612.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00618.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00620.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00642.jpg,0.20727482432401415,0.017857469837059863,0.017857469837059863,0.6855803566536267,0.017857469837059863,0.017857469837059863,0.017857469837059863,0.017857469837059863
img_00646.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999
img_00648.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00650.jpg,0.39245830411158394,0.018003998113306482,0.018003998113306482,0.018003998113306482,0.018003998113306482,0.4995177072085772,0.018003998113306482,0.018003998113306482
img_00654.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00664.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00667.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00676.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00697.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999
img_00708.jpg,0.7856213444495014,0.017900351904333506,0.017900351904333506,0.017900351904333506,0.017900351904333506,0.017900351904333506,0.017900351904333506,0.10697654412449763
img_00716.jpg,0.3344732437860211,0.45684105757593446,0.018888318562864992,0.018888318562864992,0.018888318562864992,0.09549662332385624,0.03763580106272815,0.018888318562864992
img_00717.jpg,0.5759221395421762,0.193051866499248,0.01821271442746599,0.01821271442746599,0.01821271442746599,0.1399624218212458,0.01821271442746599,0.01821271442746599
img_00718.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00723.jpg,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00724.jpg,0.342348103809339,0.01864247074961623,0.01864247074961623,0.01864247074961623,0.09871018463395526,0.01864247074961623,0.11127528896724091,0.3730965395909999
img_00726.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
img_00729.jpg,0.8749999999999999,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287,0.01785714285714287
